ASSERTION	AAEDAAEDAQAAAAAAAEB/QA==
ASSERTION	AAECAAMBAAAAAAAAAPA/
ASSERTION	AAEEBAAAAAAAAAAAAA==
ASSERTION	AAEBAAIEAAAAAAAAAAAA
ASSERTION	AAMAAQRTcGluAwABBQAAAAAAAMBXQAEAAAAAAAAAiUA=
ASSERTION	AAMAAQRTcGluAgADAQAAAAAAAADgPw==
ASSERTION	AAMAAQRKb2luAgADAQAAAAAAAADgPw==
RUN	com.rgp.loadtest.naga777.grpc.Naga777GrpcSimulation	naga777grpcsimulation	1788492958288	 	3.9.5
USER	naga777-grpc-player-journey	START	1788492958402
REQUEST		Spin	1788493000647	1788493000669	OK	 
REQUEST		Spin	1788493000746	1788493000774	OK	 
REQUEST		Spin	1788493000843	1788493000882	OK	 
REQUEST		Spin	1788493000939	1788493000968	OK	 
REQUEST		Spin	1788493001047	1788493001052	OK	 
REQUEST		Spin	1788493001152	1788493001184	OK	 
REQUEST		Spin	1788493001249	1788493001259	OK	 
REQUEST		Spin	1788493001352	1788493001365	OK	 
REQUEST		Spin	1788493002470	1788493002487	OK	 
REQUEST		Spin	1788493002546	1788493002558	OK	 
REQUEST		Spin	1788493002649	1788493002660	OK	 
REQUEST		Spin	1788493002746	1788493002764	OK	 
REQUEST		Spin	1788493002844	1788493002855	OK	 
REQUEST		Spin	1788493002940	1788493002951	OK	 
REQUEST		Spin	1788493003048	1788493003051	OK	 
REQUEST		Spin	1788493003153	1788493003167	OK	 
REQUEST		Spin	1788493003249	1788493003267	OK	 
REQUEST		Spin	1788493003353	1788493003369	OK	 
REQUEST		Spin	1788493004471	1788493004490	OK	 
REQUEST		Spin	1788493004546	1788493004568	OK	 
REQUEST		Spin	1788493004650	1788493004666	OK	 
REQUEST		Spin	1788493004747	1788493004760	OK	 
REQUEST		Spin	1788493004845	1788493004862	OK	 
REQUEST		Spin	1788493004941	1788493004956	OK	 
REQUEST		Spin	1788493005050	1788493005055	OK	 
REQUEST		Spin	1788493005154	1788493005169	OK	 
REQUEST		Spin	1788493005250	1788493005268	OK	 
REQUEST		Spin	1788493005354	1788493005380	OK	 
REQUEST		Spin	1788493006471	1788493006494	OK	 
REQUEST		Spin	1788493006548	1788493006566	OK	 
REQUEST		Spin	1788493006650	1788493006678	OK	 
REQUEST		Spin	1788493006748	1788493006766	OK	 
REQUEST		Spin	1788493006846	1788493006866	OK	 
REQUEST		Spin	1788493006942	1788493006962	OK	 
REQUEST		Spin	1788493007051	1788493007056	OK	 
REQUEST		Spin	1788493007155	1788493007177	OK	 
REQUEST		Spin	1788493007251	1788493007267	OK	 
REQUEST		Spin	1788493007355	1788493007375	OK	 
REQUEST		Spin	1788493008473	1788493008489	OK	 
REQUEST		Spin	1788493008548	1788493008566	OK	 
REQUEST		Spin	1788493008651	1788493008671	OK	 
REQUEST		Spin	1788493008750	1788493008768	OK	 
REQUEST		Spin	1788493008848	1788493008866	OK	 
REQUEST		Spin	1788493008943	1788493008965	OK	 
REQUEST		Spin	1788493009051	1788493009054	OK	 
REQUEST		Spin	1788493009156	1788493009176	OK	 
REQUEST		Spin	1788493009252	1788493009273	OK	 
REQUEST		Spin	1788493009356	1788493009377	OK	 
REQUEST		Spin	1788493010474	1788493010497	OK	 
REQUEST		Spin	1788493010548	1788493010567	OK	 
REQUEST		Spin	1788493010652	1788493010672	OK	 
REQUEST		Spin	1788493010750	1788493010772	OK	 
REQUEST		Spin	1788493010848	1788493010867	OK	 
REQUEST		Spin	1788493010944	1788493010965	OK	 
REQUEST		Spin	1788493011051	1788493011056	OK	 
REQUEST		Spin	1788493011158	1788493011180	OK	 
REQUEST		Spin	1788493011253	1788493011276	OK	 
REQUEST		Spin	1788493011357	1788493011372	OK	 
REQUEST		Spin	1788493012476	1788493012504	OK	 
REQUEST		Spin	1788493012549	1788493012568	OK	 
REQUEST		Spin	1788493012654	1788493012675	OK	 
REQUEST		Spin	1788493012752	1788493012776	OK	 
REQUEST		Spin	1788493012848	1788493012864	OK	 
REQUEST		Spin	1788493012946	1788493012963	OK	 
REQUEST		Spin	1788493013052	1788493013054	OK	 
REQUEST		Spin	1788493013157	1788493013166	OK	 
REQUEST		Spin	1788493013254	1788493013265	OK	 
REQUEST		Spin	1788493013357	1788493013367	OK	 
REQUEST		Spin	1788493014478	1788493014502	OK	 
REQUEST		Spin	1788493014550	1788493014563	OK	 
REQUEST		Spin	1788493014653	1788493014672	OK	 
REQUEST		Spin	1788493014753	1788493014772	OK	 
REQUEST		Spin	1788493014848	1788493014867	OK	 
REQUEST		Spin	1788493014947	1788493014968	OK	 
REQUEST		Spin	1788493015053	1788493015057	OK	 
REQUEST		Spin	1788493015158	1788493015176	OK	 
REQUEST		Spin	1788493015255	1788493015270	OK	 
REQUEST		Spin	1788493015358	1788493015373	OK	 
REQUEST		Spin	1788493016478	1788493016493	OK	 
REQUEST		Spin	1788493016551	1788493016565	OK	 
REQUEST		Spin	1788493016655	1788493016674	OK	 
REQUEST		Spin	1788493016752	1788493016772	OK	 
REQUEST		Spin	1788493016849	1788493016865	OK	 
REQUEST		Spin	1788493016947	1788493016966	OK	 
REQUEST		Spin	1788493017054	1788493017059	OK	 
REQUEST		Spin	1788493017158	1788493017175	OK	 
REQUEST		Spin	1788493017256	1788493017278	OK	 
REQUEST		Spin	1788493017359	1788493017386	OK	 
USER	naga777-grpc-player-journey	END	1788493018487
USER	naga777-grpc-player-journey	END	1788493018551
USER	naga777-grpc-player-journey	END	1788493018656
USER	naga777-grpc-player-journey	END	1788493018754
USER	naga777-grpc-player-journey	END	1788493018851
USER	naga777-grpc-player-journey	END	1788493018950
USER	naga777-grpc-player-journey	END	1788493019054
USER	naga777-grpc-player-journey	END	1788493019159
USER	naga777-grpc-player-journey	END	1788493019257
USER	naga777-grpc-player-journey	END	1788493019360
